title,author,genre,status,release_day,views,subscribers,rating,chapter,comments,total_comments,likes,total_likes,date,user,comment_body,post_date,upvotes,downvotes,reply_count,scrape_date,season
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,7,4648,1883971,276834,60143294,2018-03-25,Ruth_,sh*t sh*t sh*t is what I do when my report card comes in,"Mar 24, 2018",687,1,6,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,7,4648,1883971,276834,60143294,2018-03-25,kasgurl23,When you get so nervous around your crush that you turn into a Snapchat filter,"Mar 25, 2018",673,1,4,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,7,4648,1883971,276834,60143294,2018-03-25,Isoya Kasumi ,"I love how Persephone doesn’t even ask how she got there, or why for that matter 😂","Mar 24, 2018",536,2,1,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,7,4648,1883971,276834,60143294,2018-03-25,colormeimpressed,Look at Persephone just so chill that she woke up in the underworld and was tended to by the God of death.😎Hades you the man.,"Mar 24, 2018",488,1,4,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,7,4648,1883971,276834,60143294,2018-03-25,bmadiiii,I wish that I could grow a flower crown and become 10000000x cuter when I talk to a hot guy. Instead I say every stupid thing possible and sweat profusely.,"Mar 24, 2018",420,0,5,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,7,4648,1883971,276834,60143294,2018-03-25,BelaVita3,When your ex calls while you're with your boo,"Mar 24, 2018",324,0,2,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,7,4648,1883971,276834,60143294,2018-03-25,jharelin,THE COLORS. WHENEVER I SEE THAT SHADE OF BLUE I THINK OF HADES. ,"Mar 24, 2018",247,0,1,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,8,4902,1883971,277824,60143294,2018-04-01,Jackie Bubbleetea ,“I would pay you a salary to barge in on every single aspect of my life” MY HEARTTTTT IM DEAD❤️❤️❤️❤️❤️❤️ Edit: THANK YOU GUYS FOR TOP COMMENT AND THANK YOU AUTHOR FOR COMING UP WITH SUCH SMOOTH LINES ❤️ ,"Mar 31, 2018",137285,473,40,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,8,4902,1883971,277824,60143294,2018-04-01,Phase3,"Hang on, “Kore” was actually Persephone‘s name in the original mythology (it was changed to “Persephone” by Zeus)...THE AUTHOR DID SOME SERIOUS FREAKING RESEARCH *ROUND OF APPLAUSE* 👏👏👏","Mar 31, 2018",112501,328,73,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,8,4902,1883971,277824,60143294,2018-04-01,👏🏻Eggburt👏🏻,HE THOUGHT THEY WERE GONNA FUCK IN THE KITCHEN OOOOOHH HE A HOE,"Apr 01, 2018",36941,141,99,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,8,4902,1883971,277824,60143294,2018-04-01,This user has been deleted.,This comment has been deleted.,,0,0,83,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,8,4902,1883971,277824,60143294,2018-04-01,This user has been deleted.,This comment has been deleted.,,0,0,13,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,8,4902,1883971,277824,60143294,2018-04-01,Sara Gifford,"The devil might be a handsome man, but Hades is a hot God. 😂😂","Mar 31, 2018",2084,10,12,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,8,4902,1883971,277824,60143294,2018-04-01,Ssylphie,Persephone Persephone throw me down your hair products!,"Mar 31, 2018",1845,3,9,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,8,4902,1883971,277824,60143294,2018-04-01,🕸GoddesOfDeath🕸,This Minthe girl is gonna be the death of our ship I can sense it. Every pirate senses it ,"Mar 31, 2018",1419,3,12,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,8,4902,1883971,277824,60143294,2018-04-01,Jen Trotman,IM HITTING THE GROUND WUTH MY HANDS AND ITS NOT WORKING ,"Mar 31, 2018",1326,3,11,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,8,4902,1883971,277824,60143294,2018-04-01,fattyiam,I wish I could be as accidentally sexy as Persephone ,"Mar 31, 2018",998,4,2,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,8,4902,1883971,277824,60143294,2018-04-01,MasterCorgi,"""My brothers aren't even here, and they are ruining this for me""- siblings in a nutshell","Apr 01, 2018",918,0,4,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,8,4902,1883971,277824,60143294,2018-04-01,Hoseok's_Sunshine,"OOOH HADES YOU WERE READY TO DO THE DIRTY YOU SLY DOG! - wait that's a lie, your dog is tamer than you!! *WE're wAtCHinG Youuuu*","Mar 31, 2018",721,2,2,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,8,4902,1883971,277824,60143294,2018-04-01,GraphicAxe,I think Hades may have gone up to 34% scoundrel...,"Mar 31, 2018",624,0,2,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,8,4902,1883971,277824,60143294,2018-04-01,coldlykind,"I love that the author acknowledged Persephone's old name it was change from Kore, cause once she got to the underworld she basically turned from cinnamon roll to badass so people started calling her Persephone which means ""destroyer"" ","Mar 31, 2018",533,0,3,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,8,4902,1883971,277824,60143294,2018-04-01,JazzLily,aaaawwwww they are so ridiculously cute together. ,"Mar 31, 2018",412,0,2,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,9,4744,1883971,265649,60143294,2018-04-08,SparrowSpurs,“Oh so what do you feed him?” “The souls of murderers...and sometimes egg whites” BEST THING EVER SAID. PERIOD.,"Apr 07, 2018",177563,326,75,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,9,4744,1883971,265649,60143294,2018-04-08,Jen Trotman,it's always the small dogs that have the most rage,"Apr 07, 2018",122537,303,154,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,9,4744,1883971,265649,60143294,2018-04-08,Ashley Thomas,I see Cordon Bleu still has that sass 😂 ,"Apr 07, 2018",85175,316,24,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,9,4744,1883971,265649,60143294,2018-04-08,ChickenCorporation🐣,A creepy man in the bushes is never a good sign even in the underworld,"Apr 07, 2018",2772,5,9,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,9,4744,1883971,265649,60143294,2018-04-08,NoTalent,"“I want a romance like Romeo and Juliet”  Nah, give me what  Persephone and Hades have. ","Apr 07, 2018",2211,3,16,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,9,4744,1883971,265649,60143294,2018-04-08,KumaPancakes,You can totally see in his eyes that Hades was excited to tell Persephone about his dogs. What an awesome doge dad ♡♡♡,"Apr 07, 2018",1879,3,5,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,9,4744,1883971,265649,60143294,2018-04-08,EmB03,*sigh* I hate paparazzi,"Apr 07, 2018",1323,7,5,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,9,4744,1883971,265649,60143294,2018-04-08,Catalina Ioana,Thank you Russel for chewing your master's shirt and giving us a glimpse of his abs xD,"Apr 07, 2018",1111,1,7,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,9,4744,1883971,265649,60143294,2018-04-08,Evil Birdy,"""The souls of murderers and sometimes egg whites,"" the kind of high protein diet all dogs should be on. Hades is an excellent pet owner","Apr 07, 2018",876,0,4,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,9,4744,1883971,265649,60143294,2018-04-08,Black.dahlias,"I am so in love with the mood and use of color in this comic, but the scripting-- such a winner! that exchange between Zeus and Hades, and ""unionize, see if I care"" I laughed out loud so hard. Really REALLY great character development. seriously, goals right here. I want more friends like the author!","Apr 07, 2018",660,0,4,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,9,4744,1883971,265649,60143294,2018-04-08,ariebenyolo,I love hades' face when she wants to know about his dogs. so stinking cute!,"Apr 07, 2018",466,0,1,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,9,4744,1883971,265649,60143294,2018-04-08,erikadagangsta,Hades be looking fly in shades tho 😂,"Apr 07, 2018",343,0,6,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,9,4744,1883971,265649,60143294,2018-04-08,RosaHiru,"""I'm not coming to your stupid brunch! i'm doing something extremely important."" Says Hades, as Persephone is playing with his fun-sized enraged pupper like the cinnamon roll that she is. C'mon, Zeus. this is the real priority. Smol goddess playing with smol doggos. WHO COULD ASK FOR MORE?","Apr 07, 2018",339,0,4,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,9,4744,1883971,265649,60143294,2018-04-08,Sidoo,the tiny one is a tsunder... 2 seconds later they were buddies ,"Apr 07, 2018",290,0,2,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,9,4744,1883971,265649,60143294,2018-04-08,alien.weird,THE SHIP MUST SAIL!! I REPEAT... THE SHIP MUST SAIL!!!🚢🚢,"Apr 07, 2018",259,1,5,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,10,5109,1883971,268074,60143294,2018-04-15,•_HeadintheClouds_•,"""Congrats! You're dead!"" omg that sign killed me! 😂 Thx sooooooooo much for top! It's my first top comment so it means a lot thx!!!!","Apr 14, 2018",147841,532,87,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,10,5109,1883971,268074,60143294,2018-04-15,💚green giant💚,"WHOA THE UNDERWORLD IS NICER THAN THE VEGAS STRIP GET ME A TRIP DOWN THERE LMAO Edit: Oh my ❤️ I got top comment. Also, y’all in the comments are CYNICAL AF (and I love Percy Jackson that series/movie was my childhood) Edit 2: RIP the movie but in comparison to the AWESOME of the books it really did suck.","Apr 14, 2018",83713,732,165,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,10,5109,1883971,268074,60143294,2018-04-15,ALonelyPieceOfSock,me driving in the future,"Apr 14, 2018",70230,376,35,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,10,5109,1883971,268074,60143294,2018-04-15,Nene927,HES NOT A PERVERT HES A PRECIOUS BEAN TOO GOOD FOR THIS WORLD,"Apr 14, 2018",2509,10,13,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,10,5109,1883971,268074,60143294,2018-04-15,BAManne,He’s past smitten! Completely and utterly infatuated with her! I love it. I love it a lot. And that card she made. And that moment when she drove his car. And when he apologized. And I just can’t deal with how much I support these two. And her friend is so cool for being a complete love blocker. Because time and distance makes the heart grow fonder and all that Jazz. Just gotta day I love it. And thank you for the update!,"Apr 14, 2018",1579,0,8,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,10,5109,1883971,268074,60143294,2018-04-15,kitsune🦊,Why did the number of parking tickets spike while Persephone was gone???   Demeter wasn’t working   ,"Apr 14, 2018",1131,0,22,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,10,5109,1883971,268074,60143294,2018-04-15,Pagemistress,"Being immortal isn't an excuse to not wear your seatbelts, though.","Apr 14, 2018",1105,2,7,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,10,5109,1883971,268074,60143294,2018-04-15,KING_EZIKIEL,By god Hades and Persephone's interactions are so well done. They actually feel like how two nerds with crushes would act. This is just well done romantic chemistry and I applaud the creator for doing such an amazing job. Edit: HOLY SHIT THIS IS MY MOST LIKED COMMENT. Thank you all,"Apr 14, 2018",985,1,2,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,10,5109,1883971,268074,60143294,2018-04-15,Downrightsarcastic ,His face when he said “she’s leaving” made my heart break ,"Apr 14, 2018",700,1,1,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,10,5109,1883971,268074,60143294,2018-04-15,-procrastinator-,"20% scoundrel, 100% pervert","Apr 14, 2018",632,9,6,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,10,5109,1883971,268074,60143294,2018-04-15,Lannem,The “delighted wriggle” omg,"Apr 14, 2018",543,0,2,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,10,5109,1883971,268074,60143294,2018-04-15,dinosandcake,“Mentally prepare yourself to be annoyed” I have to do this every night before school,"Apr 14, 2018",515,0,3,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,10,5109,1883971,268074,60143294,2018-04-15,mochcat,"""Did you just shush me?"" Yes, Hades. She just did. What ya gon' do about it?","Apr 14, 2018",431,0,3,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,10,5109,1883971,268074,60143294,2018-04-15,Anninanis,"“Congratulations, you’re dead!” Wow I didn’t know I would be congratulated on something I’ve wanted for so long","Apr 14, 2018",338,1,7,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,10,5109,1883971,268074,60143294,2018-04-15,Carla León Borja,from 31% to 20% is a good improvement💖💖,"Apr 14, 2018",328,0,3,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,11,4555,1883971,251113,60143294,2018-04-22,dusk.walker,"I too, cut my hair with a sword.","Apr 21, 2018",153907,268,161,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,11,4555,1883971,251113,60143294,2018-04-22,Heather17,"""Did he touch you..?"" ""NOooooooooo....""   Total:7 😂😂😂😂","Apr 21, 2018",125543,330,19,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,11,4555,1883971,251113,60143294,2018-04-22,je@nnn21,Those wings are larger than my future edit: thank you for top comment guys🥺🥺,"Apr 21, 2018",100555,598,103,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,11,4555,1883971,251113,60143294,2018-04-22,Alexandra_here,My hair stylist when I say “just trim the ends”,"Apr 21, 2018",3397,2,7,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,11,4555,1883971,251113,60143294,2018-04-22,commit arson,"Haha with her ability to summon flowers on her hair at will, she's basically a walking snapchat filter","Apr 21, 2018",2423,0,8,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,11,4555,1883971,251113,60143294,2018-04-22,cartoonistqueen,"Goddamit, ZEUS IS THE WHORE, NOT HADES","Apr 21, 2018",1616,5,18,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,11,4555,1883971,251113,60143294,2018-04-22,Positive_Thinking,"Oh, sweet baby angel. She didn't mean that kind of touch.","Apr 21, 2018",1072,0,9,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,11,4555,1883971,251113,60143294,2018-04-22,Saracles The Strong,Persephone is so thicc the Cat can’t handle it.,"Apr 21, 2018",935,6,6,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,11,4555,1883971,251113,60143294,2018-04-22,mollie.dott,"I immediately thought of Mulan. anyone else? edit:Saray, that makes since too. Rachel must really like Disney 😂","Apr 21, 2018",518,1,9,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,11,4555,1883971,251113,60143294,2018-04-22,spicy.lemon.tree,Whos that at the door? OH JUST FANCY PINK MAN WITH WINGS! (He comes on Tuesdays) ,"Apr 21, 2018",379,1,4,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,11,4555,1883971,251113,60143294,2018-04-22,Silver Skater,"I liked Persephone with long hair, but her short hair with that shirt looks TOTES CUTE😍😍😍😍😍👍","Apr 21, 2018",285,0,0,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,11,4555,1883971,251113,60143294,2018-04-22,spillingmilk,I love that she has stretch marks,"Apr 21, 2018",276,0,5,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,11,4555,1883971,251113,60143294,2018-04-22,AestheticUniverse,It kills to have discovered you on discovered because now I know most things and I can't sAY A FREAKING WORD ABOUT IT,"Apr 21, 2018",275,6,12,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,11,4555,1883971,251113,60143294,2018-04-22,Jello._.,Eros leave ur existence at the door pls and thank u,"Apr 21, 2018",246,15,3,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,11,4555,1883971,251113,60143294,2018-04-22,Bagszilla,Oml Only 7 times???? What a gentlemen lmao 😂,"Apr 21, 2018",197,1,3,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,12,5106,1883971,251777,60143294,2018-04-29,Shydreamer,“MEN ARE FORBIDDEN IN THIS HOUSE!” *brings donuts* “Welcome”,"Apr 28, 2018",178211,192,92,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,12,5106,1883971,251777,60143294,2018-04-29,IzzyV123,Me:You can’t come inThem:I brought donuts Me:New BFF😂,"Apr 28, 2018",81423,446,16,2023-01-03,1
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,12,5106,1883971,251777,60143294,2018-04-29,🃏♦♣21blackjacks♠♥🃏,THE CLIFF HANGERS ARE KILLING ME😭😭😭😭😭😭,"Apr 28, 2018",59720,390,35,2023-01-03,1
